video_directory,start_time,end_time,caption
XDFOVMYV.mp4,15.1,22.5,The snake is sensing its environment.
XDFOVMYV.mp4,6.7,14.2,The snake is moving.
XDGGWJVR.mp4,11.1,18.1,The little crake bird is sensing its environment.
XDGGWJVR.mp4,18.7,21.3,The little crake bird is eating.
XDGGWJVR.mp4,4.9,10.5,The little crake bird is preening itself.
XDHUVREH.mp4,11.9,21.4,The bird is walking.
XDHUVREH.mp4,3.8,11.8,The bird is sensing its environment.
XDHUVREH.mp4,3.8,21.4,The bird is eating.
XDIEXVEI.mp4,0.8,1.7,The tringa nebularia bird is attending.
XDIEXVEI.mp4,1.7,2.9,The tringa nebularia bird is chirping.
XDIEXVEI.mp4,10.8,14.8,The tringa nebularia bird is preening itself.
XDIEXVEI.mp4,2.9,5.2,The tringa nebularia bird is sensing its environment.
XDIEXVEI.mp4,5.2,8.6,The tringa nebularia bird is keeping still.
XDIEXVEI.mp4,7.3,8.1,The tringa nebularia bird is shaking its head.
XDIEXVEI.mp4,8.8,10.8,The tringa nebularia bird is eating.
XDLHRDXI.mp4,11.1,13.0,The decorator crab is keeping still.
XDLHRDXI.mp4,17.0,18.8,The decorator crab is moving.
XDLHRDXI.mp4,28.0,31.8,The decorator crab is sensing its environment.
XDLHRDXI.mp4,32.0,33.9,The bird is chirping.
XDRKXRAC.mp4,28.6,29.3,The white nosed coati is walking.
XDRKXRAC.mp4,6.0,10.9,The white nosed coati is exploring.
XDRKXRAC.mp4,7.3,14.0,The white nosed coati is running.
XDRODHEB.mp4,13.8,19.2,The cabbage white caterpillar is moving.
XDRODHEB.mp4,13.8,19.2,The cotesia glomerata wasp is preying.
XDRODHEB.mp4,21.4,26.7,The cabbage white caterpillar fights against the wasp near the edge of the leaf.
XDRODHEB.mp4,21.4,26.7,The cotesia glomerata wasp fights against the large and fat yellow caterpillar at the edge of the leaf.
XDXLCZYO.mp4,1.2,31.0,The black stork is exploring.
XDXLCZYO.mp4,1.2,6.3,The stork is standing in alert.
XDXLCZYO.mp4,11.1,23.5,The black stork is eating.
XDXLCZYO.mp4,11.1,23.5,The stork is sensing its environment.
XDXLCZYO.mp4,17.1,23.5,The stork is walking.
XDXLCZYO.mp4,25.0,31.0,The duck is walking.
XDXLCZYO.mp4,26.9,31.0,The egret is flying.
XDXLCZYO.mp4,7.3,10.7,The black stork is flapping its wings.
XDXLCZYO.mp4,7.3,10.7,The stork is keeping still.
XEADPQTX.mp4,13.0,13.8,The turdus merula blackbird is sensing its environment.
XEADPQTX.mp4,2.7,7.4,The tadpole is being eaten by the myna.
XEADPQTX.mp4,2.7,7.4,The turdus merula blackbird is eating.
XEADPQTX.mp4,4.3,5.9,The turdus merula blackbird is keeping still.
XEADPQTX.mp4,8.1,8.6,The turdus merula blackbird is shaking its head.
XEADPQTX.mp4,8.6,10.6,The tadpole is being dragged.
XEADPQTX.mp4,8.6,10.6,The turdus merula blackbird is biting a tadpole.
XECCYYUQ.mp4,15.6,18.0,The formica accreta is attending.
XECCYYUQ.mp4,15.6,18.0,The polyergus mexicanus is sensing its environment.
XECCYYUQ.mp4,18.2,24.1,The polyergus mexicanus ant uses its mandibles to manipulate an ant egg. 
XECCYYUQ.mp4,24.3,38.5,The formica accreta is sharing its food.
XECCYYUQ.mp4,24.3,38.5,The polyergus mexicanus is eating.
XECCYYUQ.mp4,25.3,26.3,The formica accreta is moving.
XECCYYUQ.mp4,4.9,9.1,The formica accreta is exploring.
XECCYYUQ.mp4,9.3,13.7,The formica accreta is sensing its environment.
XEHJUWUH.mp4,11.4,12.7,The bird is eating.
XEHJUWUH.mp4,11.4,12.7,The bird is sharing its food.
XEHJUWUH.mp4,7.4,16.1,The bird is sensing its surrounding.
XEHJUWUH.mp4,7.4,9.6,The bird is spreading its wings.
XEOMTMWW.mp4,0.8,2.4,The luscinia luscinia nightingale bird is attending.
XEOMTMWW.mp4,2.7,32.2,The luscinia luscinia nightingale bird is chirping.
XEOMTMWW.mp4,32.7,33.7,The luscinia luscinia nightingale bird is keeping still.
XEQGNZIE.mp4,15.4,17.3,The bird is sensing its environment.
XEQGNZIE.mp4,16.4,17.3,The bird makes a landing.
XEQGNZIE.mp4,2.6,15.3,The bird is eating.
XEQGNZIE.mp4,8.7,9.5,The bird is moving.
XEQGNZIE.mp4,9.5,10.2,The bird is flying.
XEQRLWMK.mp4,10.7,14.9,The horned adder is keeping still.
XEQRLWMK.mp4,14.9,40.2,The giant ground gecko is keeping still.
XEQRLWMK.mp4,26.5,27.6,The ant is moving.
XEQRLWMK.mp4,27.6,28.2,The ant is keeping still.
XEQRLWMK.mp4,5.3,9.2,The horned adder is moving.
XFBYARME.mp4,10.8,22.1,The metlapilcoatlus mexicanus jumping pit viper is keeping still.
XFECXFFP.mp4,10.7,13.7,The maroon macaque lunges forward and fight with the macaque in the water head-on.
XFECXFFP.mp4,10.7,15.6,The maroon macaque attacks and pushes the other macaque into the water.
XFECXFFP.mp4,13.7,15.6,The maroon macaque retreats.
XFECXFFP.mp4,20.2,21.2,The maroon macaque is jumping.
XFECXFFP.mp4,20.2,23.2,The maroon macaque is walking.
XFECXFFP.mp4,23.4,26.9,The maroon macaque is sensing its environment.
XFOENPLS.mp4,3.1,12.4,The ardea alba egret is keeping still.
XFOENPLS.mp4,3.1,4.4,The ardea alba egret is attending.
XFOENPLS.mp4,3.1,4.4,The grey heron is keeping still.
XFOENPLS.mp4,4.4,12.4,The grey heron is preening itself.
XFOENPLS.mp4,6.5,15.5,The ardea alba egret is eating.
XFPMLPLS.mp4,1.1,4.8,The ardea alba egret is preening itself.
XFPMLPLS.mp4,1.1,6.7,The ardea alba egret is sensing its environment.
XFPMLPLS.mp4,1.1,9.9,The ardea alba egret is keeping still.
XFPMLPLS.mp4,1.1,9.9,The ardea alba egret is walking.
XFPMLPLS.mp4,4.8,6.7,The ardea alba egret makes a landing.
XFPMLPLS.mp4,6.7,9.9,The ardea alba egret is attending.
XFPMLPLS.mp4,7.4,9.1,The ardea alba egret in the foreground is shaking its whole body.
XFPMLPLS.mp4,7.4,9.1,The ardea alba egret is eating.
XFPMLPLS.mp4,9.1,9.9,The ardea alba egret is shaking its head.
XGCJTNSU.mp4,1.6,7.0,The ostrich is running.
XGCJTNSU.mp4,11.3,12.8,The ostrich is chirping.
XGCJTNSU.mp4,13.0,14.5,The ostrich is sensing its environment.
XGCJTNSU.mp4,14.8,17.9,The ostrich is attending.
XGCJTNSU.mp4,5.6,7.0,The hyena is sitting.
XGCJTNSU.mp4,7.4,9.3,The hyena is attending.
XGCJTNSU.mp4,7.4,9.3,The hyena is walking.
XGCJTNSU.mp4,9.4,11.1,The hyena is running.
XGCJTNSU.mp4,9.4,11.1,The ostrich is walking.
XGDUGVEI.mp4,12.6,18.6,The calidris minuta bird is preening itself.
XGDUGVEI.mp4,16.8,18.6,The calidris minuta bird is eating.
XGDUGVEI.mp4,19.4,25.7,The charadrius dubius bird is keeping still.
XGDUGVEI.mp4,20.5,22.6,The charadrius dubius bird is raising its neck.
XGDUGVEI.mp4,5.1,12.5,The egret is exploring.
XGDUGVEI.mp4,5.1,12.5,The grey heron is eating.
XGDUGVEI.mp4,5.1,18.6,The calidris minuta bird is walking.
XGGDTBLQ.mp4,16.4,22.8,The tarantulas are fighting outside the nest.
XGGDTBLQ.mp4,18.4,22.8,The tarantula retreats.
XGGDTBLQ.mp4,39.1,41.6,The texas brown tarantula is moving.
XGGVYSBA.mp4,10.4,18.8,The bird is chirping.
XGGVYSBA.mp4,14.2,15.5,The bird is drinking.
XGGVYSBA.mp4,3.3,14.2,The bird is sensing its surrounding.
XGGVYSBA.mp4,5.4,9.3,The bird dips its face into the water.
XGIEVKPH.mp4,0.1,12.4,The two starling birds are sensing their environment.
XGIEVKPH.mp4,1.1,3.3,The starling bird looks to its left.
XGIEVKPH.mp4,1.1,3.3,The starling bird turns itself around on the twig.
XGIEVKPH.mp4,12.4,12.8,The starling bird exits its nest from the hole in the tree trunk and flies.
XGIEVKPH.mp4,15.1,31.3,The starling bird flaps its wings in a certain tempo while being on the twig.
XGIEVKPH.mp4,31.8,32.8,The starling bird lands and enters the hole in the tree trunk.
XGKTHMZL.mp4,15.8,20.3,The danaus plexippus monarch butterfly is eating.
XGKTHMZL.mp4,21.0,23.9,The greta oto glasswing butterfly is keeping still.
XGKTHMZL.mp4,24.0,27.5,The greta oto glasswing butterfly is flapping its wings.
XGKTHMZL.mp4,30.8,37.3,The greta oto glasswing butterfly is sensing its environment.
XGKTHMZL.mp4,4.1,8.3,The hamadryas feronia variable cracker butterfly is keeping still.
XGNVQVCV.mp4,0.1,23.3,The frog is keeping still.
XGNVQVCV.mp4,0.1,3.3,The small green frog is lying on top of the larger brown frog.
XHGRHVEI.mp4,1.5,11.1,The tringa glareola bird is walking.
XHGRHVEI.mp4,1.5,5.5,The tringa glareola bird dips its face into the water.
XHGRHVEI.mp4,2.7,5.5,The tringa glareola bird is sensing its environment.
XHGRHVEI.mp4,3.8,5.5,The tringa glareola bird is flying.
XHGRHVEI.mp4,5.5,11.1,The tringa glareola bird is preening itself.
XHGRHVEI.mp4,5.5,7.4,The tringa glareola bird is flapping its tail.
XHGRHVEI.mp4,7.5,11.1,The tringa glareola bird is eating.
XHTLCBQT.mp4,29.6,31.3,The grasshopper is keeping still.
XHTLCBQT.mp4,3.5,6.7,The raffles banded langur is sensing its environment.
XHTLCBQT.mp4,34.0,36.0,The ant is sensing its environment.
XHTLCBQT.mp4,36.1,39.8,The ant is moving.
XHTLCBQT.mp4,38.4,39.8,The ant is keeping still.
XHTLCBQT.mp4,52.3,54.7,The spotted wood owl is attending.
XHTLCBQT.mp4,54.8,57.2,The hornbill is keeping still.
XHTLCBQT.mp4,6.8,8.7,The greater racket tail drongo is flying.
XHTLCBQT.mp4,60.3,62.7,The bat is keeping still.
XHTLCBQT.mp4,62.8,64.4,The stork-billed kingfisher is jumping.
XHTLCBQT.mp4,64.6,67.1,The monitor lizard is keeping still.
XHWMRAOX.mp4,1.4,4.6,The leatherback sea turtle surfaces to the ocean.
XHWMRAOX.mp4,4.6,10.6,The leatherback sea turtle is swimming.
XICWHXGD.mp4,14.4,17.1,The horse is eating.
XICWHXGD.mp4,14.4,17.1,The horse is sensing its environment.
XICWHXGD.mp4,22.5,24.2,The horse is drinking.
XICWHXGD.mp4,22.5,24.2,The horse is walking.
XICWHXGD.mp4,3.5,3.9,The horse is running.
XIJXOGQD.mp4,7.2,8.5,The frog is keeping still.
XIRACOTL.mp4,1.0,2.1,The great snipe is sitting.
XIRACOTL.mp4,1.0,8.4,The great snipe is sensing its environment.
XIRACOTL.mp4,12.9,13.9,The great snipe is keeping still.
XIRACOTL.mp4,13.9,16.0,The great snipe is attending.
XIRACOTL.mp4,17.0,17.9,The great snipe is running.
XIRACOTL.mp4,5.4,6.4,The great snipe is jumping.
XIRACOTL.mp4,8.8,12.9,The great snipe is chirping.
XIRMVEUV.mp4,0.0,8.3,The snake is keeping still.
XIRMVEUV.mp4,64.2,68.1,The snake is sensing its environment.
XJAUAIQR.mp4,11.9,14.1,The black mamba is attending.
XJAUAIQR.mp4,14.3,15.4,The mongoose is sensing its environment.
XJAUAIQR.mp4,15.7,16.9,The black mamba is hissing.
XJAUAIQR.mp4,8.2,11.7,The mongoose is running.
XJAUAIQR.mp4,8.2,15.4,The black mamba is keeping still.
XJFHFHVR.mp4,12.0,13.9,The rat is walking.
XJFHFHVR.mp4,12.0,41.7,The gaboon viper is keeping still.
XJFHFHVR.mp4,14.0,16.5,The gaboon viper preys and attacks the rat that is moving on the forest floor.
XJFHFHVR.mp4,14.0,16.5,The rat is being bitten and eaten by the gabon viper with gold and black bands.
XJFHFHVR.mp4,39.7,67.7,The ant is moving.
XJFHFHVR.mp4,41.7,47.9,The gaboon viper is eating.
XJFHFHVR.mp4,48.0,67.7,The gaboon viper is moving.
XJFTIVYU.mp4,12.6,19.4,The leopard is walking.
XJFTIVYU.mp4,19.7,22.7,The leopard is sensing its environment.
XJFTIVYU.mp4,22.7,29.1,The leopard is keeping still.
XJFTIVYU.mp4,29.6,38.4,The leopard is drinking.
XJFTIVYU.mp4,29.6,38.4,The leopard lowers its head to drink water.
XJLMXVEI.mp4,16.0,48.0,The gallinago gallinago bird is walking.
XJLMXVEI.mp4,22.8,34.6,The gallinago gallinago bird is sensing its environment.
XJLMXVEI.mp4,24.8,34.6,The gallinago gallinago bird is exploring.
XJLMXVEI.mp4,6.5,48.0,The gallinago gallinago bird is eating.
XJYHSEWB.mp4,13.3,22.4,The philomachus pugnax ruff bird is eating.
XJYHSEWB.mp4,8.9,12.3,The philomachus pugnax ruff bird is walking.
XJYHSEWB.mp4,8.9,29.5,The philomachus pugnax ruff bird is preening itself.
XKEVLFGA.mp4,12.6,21.9,The wolf is running in the snow.
XKEVLFGA.mp4,2.4,21.9,The wolf is running.
XKEVLFGA.mp4,22.0,27.6,The wolf is walking.
XKEVLFGA.mp4,5.9,21.9,The caribou is running.
XKFLMNCR.mp4,4.6,6.4,The goose is sensing its environment.
XKFLMNCR.mp4,6.4,6.9,The goose is shaking its head.
XKFLMNCR.mp4,6.9,9.1,The goose is preening itself.
XKFLMNCR.mp4,9.2,19.1,The goose is chirping.
XKJXGZIE.mp4,19.1,24.7,The bird is flying.
XKJXGZIE.mp4,3.0,17.6,The bird is keeping still.
XKJXGZIE.mp4,3.0,17.6,The bird is preening itself.
XKJXGZIE.mp4,3.0,25.8,The bird is sensing its environment.
XKJXGZIE.mp4,7.8,17.6,The bird makes a landing.
XKLPUTEK.mp4,1.8,12.9,The sri lankan leopard is sensing its environment.
XKLPUTEK.mp4,13.0,14.0,The sri lankan leopard is jumping.
XKLUXOIM.mp4,11.7,17.6,The sidewinder rattlesnake is keeping still.
XKLUXOIM.mp4,19.3,21.0,The sidewinder rattlesnake is sensing its environment.
XKLUXOIM.mp4,21.0,28.1,The sidewinder rattlesnake is moving.
XKODDFFP.mp4,10.5,22.3,The sand bubbler crab is eating.
XKOJQWBC.mp4,11.2,19.6,The mongoose is running.
XKOJQWBC.mp4,17.0,19.6,The cobra is running.
XKOJQWBC.mp4,21.6,26.5,The cobra is displaying its defensive pose.
XKOJQWBC.mp4,21.6,26.5,The mongoose is displaying its defensive pose.
XKOJQWBC.mp4,26.8,30.5,The mongoose is keeping still.
XKPTPUFF.mp4,10.1,20.8,The common buzzard is sensing its environment.
XKPTPUFF.mp4,10.1,29.3,The common buzzard is eating.
XLAOTZYO.mp4,11.8,13.9,The duck is attending.
XLAOTZYO.mp4,11.8,15.7,The black stork is exploring.
XLAOTZYO.mp4,17.0,21.9,"A black stork with yellow legs is carrying a fish in its mouth, as it walks in the water."
XLAOTZYO.mp4,20.9,21.9,The duck is walking.
XLAOTZYO.mp4,20.9,21.9,The egret is walking.
XLAOTZYO.mp4,6.6,21.9,The duck is swimming.
XLAOTZYO.mp4,6.6,9.6,The black stork is eating.
XLAOTZYO.mp4,6.6,9.6,The stork is sensing its environment.
XLAOTZYO.mp4,9.7,11.4,The black stork is sensing its environment.
XLAOTZYO.mp4,9.7,11.4,The egret is keeping still.
XLAOTZYO.mp4,9.7,11.4,The stork is keeping still.
XLCWJMHZ.mp4,0.1,6.2,The vipera berus snake is moving.
XLCWJMHZ.mp4,18.4,63.1,The zamenis longissiumus snake is moving.
XLCWJMHZ.mp4,54.0,59.6,The zamenis longissiumus snake is sensing its environment.
XLCWJMHZ.mp4,63.2,75.7,The zamenis longissiumus snake is competing for dominance.
XLEQJPIF.mp4,13.3,18.1,The shoebill bird is keeping still.
XLEQJPIF.mp4,13.3,18.1,The shoebill bird is sensing its environment.
XLEQJPIF.mp4,5.2,7.9,The shoebill bird is walking.
XLNAIAEY.mp4,0.0,0.7,The monkey is attending.
XLNAIAEY.mp4,45.0,47.7,The penguin is calling.
XLNAIAEY.mp4,45.0,47.7,The penguin is keeping still.
XLNAIAEY.mp4,45.0,47.7,The penguin is moving.
XLNAIAEY.mp4,70.7,70.9,The penguin is flapping its wings.
XLNAIAEY.mp4,70.9,75.1,The penguin is walking.
XLVLMBSK.mp4,11.2,33.1,The galeocerdo cuvier is swimming.
XLVLMBSK.mp4,9.5,11.0,The carcharias taurus is swimming.
XLVLMBSK.mp4,9.5,20.7,The fish is swimming.
XLVUNFIO.mp4,0.1,1.9,The black grouse is attending.
XLVUNFIO.mp4,2.4,37.4,The black grouse is chirping.
XLXZBKTR.mp4,13.0,22.0,The northern pacific rattlesnake is keeping still.
XLXZBKTR.mp4,22.1,26.3,The northern pacific rattlesnake is rattling.
XLZJPLHH.mp4,1.2,5.4,The frog is keeping still.
XLZJPLHH.mp4,5.5,7.8,The frog tadpole is keeping still.
XLZJPLHH.mp4,5.5,7.8,The frog tadpole is moving.
XMFKXSOM.mp4,0.1,13.0,The goose is flying.
XMFKXSOM.mp4,0.1,13.0,The goose is keeping still.
XMFKXSOM.mp4,0.1,13.0,The goose is running on water.
XMFKXSOM.mp4,0.1,13.0,The goose is swimming.
XMFKXSOM.mp4,13.1,22.2,The bird is flying.
XMFKXSOM.mp4,22.4,31.6,The common goldeneye is gliding.
XMFKXSOM.mp4,31.7,47.1,The goose is gliding.
XMFKXSOM.mp4,31.7,47.1,The two geese are gliding in the sky and are preparing to land.
XMFKXSOM.mp4,47.5,50.7,The goose makes a landing.
XMFUHFPE.mp4,1.7,8.6,The walking stick is moving.
XMFUHFPE.mp4,25.5,29.6,The walking stick is swaying.
XMFUHFPE.mp4,8.7,25.4,The walking stick is keeping still.
XMUIAMWW.mp4,1.7,17.8,The luscinia luscinia nightingale bird is chirping.
XMUIAMWW.mp4,12.6,12.9,The luscinia luscinia nightingale bird is attending.
XMUIAMWW.mp4,6.3,6.8,The luscinia luscinia nightingale bird is keeping still.
XMVZHWMK.mp4,0.7,21.6,The many horned adder is keeping still.
XMVZHWMK.mp4,21.7,32.9,The many horned adder is moving.
XMVZHWMK.mp4,51.7,56.1,The ant is moving.
XMVZHWMK.mp4,51.7,57.0,The namaqua dwarf adder is keeping still.
XMVZHWMK.mp4,53.7,56.1,The namaqua dwarf adder is sensing its environment.
XMVZHWMK.mp4,56.2,57.0,The ant is keeping still.
XMVZHWMK.mp4,57.0,75.0,The namaqua dwarf adder is moving.
XMZNOVEI.mp4,10.9,15.1,The grey heron is preening itself.
XMZNOVEI.mp4,10.9,25.3,The calidris minuta bird is preening itself.
XMZNOVEI.mp4,12.6,13.6,The calidris minuta bird flaps its wings while shaking its lower body.
XMZNOVEI.mp4,13.6,15.1,The calidris minuta bird is shaking its head.
XMZNOVEI.mp4,15.1,16.5,The grey heron is attending.
XMZNOVEI.mp4,17.2,25.3,The bird is eating.
XMZNOVEI.mp4,17.2,25.3,The egret is preening itself.
XMZNOVEI.mp4,17.2,32.8,The calidris minuta bird is walking.
XMZNOVEI.mp4,19.1,20.3,The egret is flying.
XMZNOVEI.mp4,25.4,32.8,The egret is exploring.
XMZNOVEI.mp4,25.4,32.8,The grey heron is eating.
XMZNOVEI.mp4,5.4,10.7,The calidris minuta bird is eating.
XMZNOVEI.mp4,5.4,10.7,The grey heron is walking.
XNAUVPDU.mp4,2.2,11.6,The great grey shrike is eating.
XNAUVPDU.mp4,6.1,7.6,The great grey shrike is sensing its environment.
XNBZSFUP.mp4,2.5,3.0,The red spitting cobra is spitting venom.
XNBZSFUP.mp4,3.1,5.5,The red spitting cobra is sensing its environment.
XNBZSFUP.mp4,6.0,10.2,The red spitting cobra is keeping still.
XNCQHBXG.mp4,2.3,4.5,The common crane is walking.
XNCQHBXG.mp4,4.6,18.3,The common crane is sensing its environment.
XNCQHBXG.mp4,4.6,25.4,The common crane is chirping.
XNOEELWC.mp4,27.0,34.0,The chameleon is walking on the branch.
XNOEELWC.mp4,27.0,34.0,The chameleon is walking.
XNOEELWC.mp4,49.6,60.1,The owen's chameleon is keeping still.
XNOEELWC.mp4,60.2,69.4,The strange-horned chameleon is keeping still.
XNQLEXDO.mp4,13.1,13.9,The leopard is preying.
XNQLEXDO.mp4,13.1,13.9,The porcupine is running.
XNQLEXDO.mp4,14.0,17.7,The leopard retreats.
XNQLEXDO.mp4,14.0,17.7,The porcupine retaliates.
XNQLEXDO.mp4,2.5,4.5,The lion tries to attack the spiny porcupine.
XNQLEXDO.mp4,2.5,7.6,The porcupine is fleeing from the lion.
XNQLEXDO.mp4,4.6,7.6,The lion is sitting.
XNQLEXDO.mp4,7.7,12.8,The lion is sensing its environment.
XNQLEXDO.mp4,7.7,12.8,The lion is walking.
XNQLEXDO.mp4,7.7,12.8,The porcupine is displaying its defensive pose.
XOQNRKWA.mp4,11.4,13.3,The iguana is attending.
XOQNRKWA.mp4,16.1,22.4,The iguana is keeping still.
XOQNRKWA.mp4,4.3,6.2,The iguana is sensing its environment.
XOQNRKWA.mp4,8.3,22.4,The snake is moving.
XOXKTIFB.mp4,13.3,17.0,The mimic poison frog is eating.
XOXKTIFB.mp4,5.1,7.6,The darwin's frog is keeping still.
XOXKTIFB.mp4,9.4,13.1,The mimic poison frog is keeping still.
XPCHUFGA.mp4,4.3,12.2,The flamingo is sensing its environment.
XPCHUFGA.mp4,4.3,12.2,The young of the flamingo is moving.
XPCHUFGA.mp4,42.8,49.6,The young of the flamingo is sensing its environment.
XPCHUFGA.mp4,49.7,52.0,The young of the flamingo is falling.
XPDHMFGA.mp4,23.4,26.8,The dolphin is swimming.
XPDHMFGA.mp4,3.0,18.2,The bird is swimming.
XPDHMFGA.mp4,5.2,18.2,The bird is diving.
XPDHMFGA.mp4,8.4,26.8,The fish is swimming.
XPDLEFFP.mp4,3.1,6.2,The maroon macaque is walking.
XPDLEFFP.mp4,6.3,23.1,The maroon macaque is eating.
XPPABXGD.mp4,1.4,5.8,The horse is sensing its environment.
XPPABXGD.mp4,1.4,8.2,The horse is eating.
XPPABXGD.mp4,13.9,21.1,The horse is attending.
XPPABXGD.mp4,16.5,24.1,The male horse is hugging the female horse to mate.
XPPABXGD.mp4,16.5,27.3,The horse is walking.
XPPABXGD.mp4,24.2,26.5,The horse unmounts from another horse.
XPPABXGD.mp4,27.4,33.5,The horse is running.
XPPABXGD.mp4,6.0,13.8,The horse is keeping still.
XPRJPFAU.mp4,0.1,21.8,The jeweled cockroach wasp is biting the cockroach.
XPRJPFAU.mp4,0.1,4.7,The cockroach is keeping still.
XPRJPFAU.mp4,17.8,21.8,The cockroach is being dragged.
XPRJPFAU.mp4,25.5,29.7,The cockroach is immobilized.
XPRJPFAU.mp4,25.5,29.7,The jeweled cockroach wasp is stinging.
XPRJPFAU.mp4,4.8,17.7,The cockroach is moving.
XPSMKMLY.mp4,11.7,12.9,The octopus is sensing its environment.
XPSMKMLY.mp4,13.3,15.2,The squid is swimming.
XPSMKMLY.mp4,45.4,53.6,The octopus is swimming.
XPSMKMLY.mp4,53.7,57.4,The cuttlefish is keeping still.
XPSMKMLY.mp4,9.7,12.9,The cuttlefish is swimming.
XQDWUFGA.mp4,9.4,15.8,The bird is flying.
XQDWUFGA.mp4,9.4,15.8,The bird is performing sexual display.
XQEECVKA.mp4,10.7,13.3,The common quail bird is turning around.
XQEECVKA.mp4,13.3,14.4,The common quail bird is attending.
XQEECVKA.mp4,3.8,10.7,The common quail bird is sensing its environment.
XQEECVKA.mp4,6.5,7.4,The common quail bird is walking.
XQEIOGQD.mp4,17.7,18.6,The frog is keeping still.
XQEIOGQD.mp4,21.9,24.1,The frog is swimming.
XQTHWKDQ.mp4,0.0,9.9,The great egret is walking.
XQTHWKDQ.mp4,10.2,14.9,The great egret is keeping still.
XQTHWKDQ.mp4,15.0,24.4,The great egret is sensing its environment.
XQUJCKRF.mp4,0.1,3.1,The dispholidus typus snake is keeping still.
XQUJCKRF.mp4,12.4,17.8,The dispholidus typus snake is sensing its environment.
XQUJCKRF.mp4,15.4,33.0,The dispholidus typus snake is moving.
XQUJCKRF.mp4,3.1,12.3,The dispholidus typus snake is attending.
XRFHWUPH.mp4,18.0,32.5,The sterlet fish is swimming.
XRFHWUPH.mp4,25.1,32.5,The grayling fish is swimming.
XRFHWUPH.mp4,3.6,7.8,The danube salmon is drifting in the water.
XRFHWUPH.mp4,8.0,17.9,The danube salmon is swimming.
XRHHSWUH.mp4,0.1,32.6,The bird is sharing its food.
XRHHSWUH.mp4,0.1,68.9,The bird is eating.
XRHHSWUH.mp4,32.7,52.4,The young birds use their feet to press down the dead preys in order to feed on them.
XRHHSWUH.mp4,52.5,72.8,The bird is sensing its surrounding.
XRHHSWUH.mp4,69.0,70.1,The bird is attending.
XRHHSWUH.mp4,69.0,78.9,The bird is spreading its wings.
XRHHSWUH.mp4,70.2,75.2,The bird is flapping its wings.
XRITTNPL.mp4,19.4,33.4,The red-backed shrike bird is sensing its environment.
XRITTNPL.mp4,2.9,5.0,The red-backed shrike bird is biting a piece of debris.
XRITTNPL.mp4,2.9,5.0,The young of red-backed shrike bird (birdling) is turning around.
XRITTNPL.mp4,21.7,27.6,The young of red-backed shrike bird (birdling) is sensing its environment.
XRITTNPL.mp4,27.7,28.0,The red-backed shrike bird is hopping.
XRITTNPL.mp4,5.9,21.6,The young of red-backed shrike bird (birdling) is chirping.
XRITTNPL.mp4,5.9,23.7,The red-backed shrike bird is turning around.
XRKZYZJZ.mp4,14.0,16.9,The raven is moving.
XRKZYZJZ.mp4,17.0,18.6,The raven is spreading its wings.
XRKZYZJZ.mp4,19.7,22.2,The raven is flying.
XRKZYZJZ.mp4,3.6,27.7,The raven is walking.
XRKZYZJZ.mp4,3.6,8.5,The raven is jumping.
XRKZYZJZ.mp4,5.6,27.7,The raven is sensing its environment.
XSCVHPAB.mp4,0.1,4.5,The vimba fish is dead.
XSCVHPAB.mp4,16.2,23.0,The vimba fish with an orange belly is being held and carried in the mouth of a dice snake.
XSCVHPAB.mp4,4.6,16.1,The vimba fish is moving.
XSCVHPAB.mp4,4.6,23.0,The dice snake bites on the fish with orange belly.
XSSICSMJ.mp4,1.2,15.1,The marshbuck is walking.
XSSICSMJ.mp4,15.3,16.4,The marshbuck is sitting.
XSSICSMJ.mp4,16.4,20.2,The marshbuck is keeping still.
XSTSWBQT.mp4,36.2,38.0,The elegant bronzeback snake is moving.
XTDMIUDI.mp4,1.4,5.0,The robin bird is chirping.
XTDMIUDI.mp4,5.0,9.2,The robin bird is keeping still.
XTDMIUDI.mp4,6.8,7.1,The robin bird is attending.
XTDMIUDI.mp4,7.1,7.5,The robin bird with brown neck is shaking its whole body.
XTDMIUDI.mp4,7.5,8.1,The robin bird is shaking its head.
XTFVQMCV.mp4,44.7,47.7,The brown garden snail is moving.
XTGUQMHZ.mp4,16.4,20.7,The vipera berus snake is moving.
XTGUQMHZ.mp4,9.6,15.6,The vipera berus snake is keeping still.
XTIWHGIW.mp4,0.0,1.6,The grey heron is attending.
XTIWHGIW.mp4,1.7,8.2,The grey heron is sensing its environment.
XTIWHGIW.mp4,12.6,17.6,The grey heron is walking.
XTIWHGIW.mp4,27.6,31.6,The grey heron lunges forward and makes an attacking move into the water with its beak.
XTIWHGIW.mp4,31.7,43.2,The fish is being pierced by the beak of grey heron and eaten by the which is standing in the water.
XTIWHGIW.mp4,31.7,43.2,The grey heron is biting a fish.
XTPXBNPL.mp4,6.5,6.8,The bottlenose dolphin is diving.
XTPXBNPL.mp4,9.4,11.6,The bottlenose dolphin is swimming.
XTQTIVEI.mp4,0.0,0.6,The anas platyrhynchos bird is shaking its head.
XTQTIVEI.mp4,0.6,4.4,The anas platyrhynchos bird dips its face into the water.
XTQTIVEI.mp4,10.1,11.2,The anas platyrhynchos bird is flapping its tail.
XTQTIVEI.mp4,12.9,16.3,The numenius arquata bird washes its right foot in the water.
XTQTIVEI.mp4,16.3,20.1,The numenius arquata bird is keeping still.
