WTPEJIBW,"2,104"
WTPZOWUH,102
WTQSQFAU,78
WTRIKDFC,40
WTRWJHPH,40
WTRXPUPH,"133,65"
WTTOGWRZ,"133,123"
WTUEGVEI,"40,133,45,90"
WTUPCVMP,102
WTWHQLSQ,"40,102,52"
WTXJGLVZ,78
WTYQAHDU,"13,102,67"
WTZAPXGD,"102,45"
WTZWSKOU,15
WUAQFEZZ,133
WUCKUVMW,78
WUCONXGD,"2,68,100"
WUDHYXFE,"121,1,7"
WUDIMPTK,"2,68,15,22"
WUDVKEDF,123
WUGLHUDI,"2,68,104,15"
WUGQLDQX,13
WUHEEGEG,67
WUJHMEOD,15
WUJNPACP,"9,78"
WULDHVEI,"2,68,102,15"
WULEUVKA,"102,15"
WULZTFJY,40
WUNOQAHK,21
WUPCLFJO,78
WUPEOPZC,68
WUPFSBGU,"40,69,52"
WUPVVSBA,"2,45"
WUQNXKEW,102
WUTBKVEI,"68,33"
WUTFPPLS,40
WUTVGWUH,48
WUUHPLWC,"68,40,102"
WUUUCOTL,"114,15"
WUWGURAC,"133,67"
WUWVCPIF,123
WUXBXFXO,"102,15"
WUXVGNSU,133
WUYTZVEI,"103,135"
WUYVYAHK,21
WUZSXZQJ,"128,76"
WVACDLHH,133
WVDATPTK,"104,68,102,15"
WVEUOQTX,"2,68,49"
WVFBUSOM,52
WVFKECEI,47
WVFTBXGD,"102,116"
WVGCAGCS,"2,133"
WVGHCCKR,102
WVGXJFFP,68
WVHNNBXG,"104,32"
WVLOLGDO,78
WVLPSNQN,"2,68,15"
WVOELTHG,"2,68,133"
WVQDNSOB,68
WVQGCLHH,"68,78,65"
WVQLRPLS,"104,40,90"
WVQODJVY,40
WVRCXKWA,133
WVTLUUDX,133
WVXMZTUB,102
WVXTLHVR,"68,8"
WVZHSRAC,"133,67"
WVZLBVTI,2
WVZVCDXI,58
WVZWFONO,"128,102,15"
WWANXUXR,"40,78"
WWAQNGQD,68
WWGXMVEI,"104,48,49,90,2,103,40,133"
WWJAWPNE,78
WWKRGANS,"66,78"
WWKSRMVW,"58,104,102,10,118,78"
WWLCKVMW,68
WWMSIPDI,123
WWNAQBQT,52
WWTMZFGA,"69,133"
WWUGJDFS,78
WWYXVVEI,"48,49,90,2,103,40,133"
WWZMHUJL,"104,133,102"
WWZWYJYD,"52,78,102"
WXAGIKOU,"128,15,102,67"
WXBCOMGJ,78
WXCUXNPL,"69,15"
WXCXNACP,"9,78"
WXDYDVRM,78
WXFUUUJL,123
WXFYYDAL,"52,123,102,2,69,32,133,13"
WXHYQVTI,"2,68"
WXJFJBQT,"8,78"
WXKFKAHW,69
WXLAFTHG,"133,45"
WXMVUJIR,"2,68,133"
WXMWHPTK,104
WXMXMTLI,"78,45"
WXQBEKRF,68
WXQEVONO,"102,15"
WXQIYMRN,"104,68"
WXQNJVEI,"104,102,90"
WXRDBOOZ,68
WXSUBIVA,78
WXSWQXGD,"68,47"
WXTOKSEK,38
WXTSMDFS,78
WXUMDPTK,"68,102,15"
WXUQKFXO,"48,52,102,135"
WXVCOCEI,68
WXVGUXGD,"2,61"
WXVXNFAG,68
WYBXJEWB,"114,133,102"
WYCBDBGG,102
WYCHJWMK,68
WYCRXVTI,"104,48,68"
WYDTKFPE,"68,1,78"
WYFGRVCV,68
WYFWSXHP,52
WYGEJMHZ,68
WYGHUNQN,"102,15"
WYGNPBQT,52
WYGPOKOU,"102,15"
WYGPQPTK,"2,68,102,15"
WYJUAFAU,"68,8"
WYJZHGCS,133
WYKBWXYT,"99,74"
WYKRUUDI,"68,102"
WYKWLKGZ,"123,37"
WYLNUPAB,"2,78"
WYMPJHGA,2
WYMQCUDI,"104,68"
WYMVLJVY,"40,102,67"
WYMWNLKI,78
WYMWRKJZ,44
WYNNCJKU,"105,40"
WYNUTDUC,"78,65"
WYOXTDQX,102
WYPFBFPE,40
WYPTKRAC,"68,40,78,100"
WYROMDQX,"2,9"
WYRRRDAL,68
WYUKXPKK,"52,102,69,68,133,27"
WYVCEDSN,"14,100"
WYVOLKOU,"102,40,15,105,67"
WYZDOSBA,135
WZAPZXYT,"2,48,99,104"
WZCITUQK,"104,68,133,102"
WZDOSYTZ,"135,90"
WZFEDLBD,"2,68"
WZGINWZS,"38,123"
WZGLZJWU,40
WZHWSDAL,"104,52,123,102,2,5,32,13"
WZHYLLHH,"133,65"
WZIWCPTK,15
WZJAVLWC,"68,102"
WZJXIIQR,102
WZLGLMRN,40
WZLIELSQ,"48,52,68,102"
WZMCVIKV,123
WZMDJUDI,15
WZMRHDFC,68
WZMZQVMP,"102,2,68,40,133"
WZNVOFFP,100
WZPJUBXG,"48,102,67,68,133"
WZPNQVMP,"97,47"
WZSEALHH,"68,65"
WZUCGUDX,133
WZUIAXGD,2
WZUNXUDX,133
WZUWCJKU,"114,48,133,67"
WZUWGHBS,102
WZUWGKOU,"133,102,15"
WZWXEPTK,68
WZXOVSBA,"133,13,102"
WZXPNXGD,100
WZYGCTFT,"38,26,27,102"
WZYVNRSU,41
WZYVUFUP,"62,102,112"
WZZSBRHB,52
WZZZAIVA,78
XAAJKPTK,"2,68,15"
XAARUDCC,"52,133,102,67"
XAAZFJVR,"133,102"
XABCSVEI,"48,103,135"
XABOFJWU,78
XACHVPTK,"2,15"
XADBQHVR,"98,7,8"
XADSVFFP,78
XAEGOVRM,78
XAERRVEI,"48,49,90,2,103,40,133"
XAGVDJIR,"2,68,52"
XAINHHVR,"40,7"
XAJDOPKK,"52,102,69,68,133,27"
XAJOUFXO,"104,48,102,135"
XAJSPKEW,100
XAKTTXGD,"128,40,103"
XAKUOXGD,"100,67"
XALJCRAM,"68,102"
XANDGHGA,"2,68,133"
XANDKZJZ,"133,102"
XAOGLJBD,"102,90"
XAOUHSOM,57
XAPPUFAU,78
XAPSLVMP,68
XAQPCDAL,"104,68"
XARCHDCC,102
XATCISQK,"68,102"
XATQFKEW,"13,100"
XAULYSOB,68
XAUVEEDF,2
XAVATIBW,68
XAVRQXGD,25
XAVWOOYV,"23,97,27,78"
XAVXMSQK,68
XAWNTJBD,"128,102"
XAXTAKTR,68
XAXTNSBA,68
XAYUBHVR,68
XAZTUMVW,"132,52,102"
XBBXGMME,"52,102,15,30,133"
XBBYFAMC,"3,133,102"
XBCBQUDI,"2,68,15"
XBCNAREH,69
XBCRRIYC,"69,133,102"
XBCSIPKK,"52,102,69,114,40,133,27"
XBEFVPIF,121
XBEQQXSF,"21,48,40"
XBGXOEOD,"133,102,15"
XBGXWNJC,2
XBIBRTUB,"16,68"
XBJMFEUL,"68,74"
XBKFATFT,"38,26,102,90,133,27"
XBKKEEUL,"68,102,112"
XBLLNPKK,"38,104,90,68,133"
XBLSJKEW,8
XBMFBTHG,45
XBMVZPKK,"38,68,133,102"
XBPHXEBY,"104,40"
XBPIJKJZ,68
XBQHTUPH,"1,123"
XBRLPLZD,"68,78"
XBSAPKOU,102
XBSVRJTR,102
XBUIKNQN,"2,102,15"
XBUQJPTK,"68,102,15"
XBVEWXXP,68
XBVVILBD,"2,68"
XBXMJIQR,"68,133,102"
XBXTCGIW,68
XBXUXQDT,102
XBYOARLL,102
XBYPREUL,"102,78"
XBZPAVEI,90
XBZVTVKA,100
XBZXFFXO,15
XBZYKDAL,"104,68,5,13"
XCBUIKOU,"105,40,102,67"
XCDEDMHZ,40
XCEDUVYU,"3,26"
XCFNTXYT,"2,99,102"
XCHIPLHH,68
XCHNIFFP,"133,100"
XCIMBGIW,68
XCKOBFAU,68
XCLAFFFP,"25,40"
XCLFRBQT,2
XCMHZVKA,40
XCNOJADX,"40,102"
XCNPFHFB,"102,67"
XCNSXLDC,"68,78"
XCOBINPL,"128,15"
XCOFUPLS,"2,68"
XCPZGIQR,"8,5,13,102"
XCQEXVEI,"104,48,103,135"
XCQEYBQT,2
XCQUDDAL,"104,123,5,128,67,32,7,13"
XCQZCSOB,78
XCQZMGQD,68
XCROJGHE,25
XCRWHRAC,"16,102,67"
XCTEEPTK,"102,2,15,68,22"
XCVTVOTL,102
XCWBLHEB,"68,78"
XCWHMXEC,2
XCWOPIQR,"62,102,96,1,39,8,120,97"
XCWUUUPH,"40,37"
XCXTJDUC,78
XCYKPLBD,"2,68,133,102"
XCYMLKGZ,123
XCYXXPKK,"52,102,114,68,133,27"
XCYYHDEV,"68,78"
XDALGTFT,"38,26,102,90,133,27"
XDATTDFC,68
XDCLOEOD,"2,102,15"
XDGQHQWI,"49,104,103"
XDIXCJBD,102
XDKZDPIF,121
XDLSEVKA,102
XDMKGIQR,"102,39,8,120,97"
XDMOMUPH,123
XDNKEFNJ,2
XDNLFHVR,"139,78"
XDOAFPJK,123
XDRSSVRM,78
XDSWCVTI,"2,48,32"
XDTBPUJL,102
XDVRDKGZ,"68,49,102"
XDVZUFGA,133
XDWTXVMP,"69,102"
XDXQRJBD,102
XDXVITFT,"38,102,26,90,47,133,27"
XDYHSVKA,"80,78"
XDYQLNQN,"102,15"
XDYTBTUB,"68,102"
XDZAMBQT,"104,68,73"
XDZNGKGZ,68
XDZSFLVZ,78
XEAGNXDO,133
XEAPCPJK,123
XEBJKDAL,"52,123,102,69,40,68,32"
XEBKGDSN,68
XECJDVEI,"52,49,123,90,103,68"
XEDEPVTI,68
XEFTFVEI,"102,90"
XEGRLBQT,125
XEGWVGIW,"2,68,40,90"
XEHOVPTK,68
XEIAQDFS,68
XEIVMXEC,"81,19,97"
XEKBRPTK,"2,68,15"
XELXJZYO,"68,45,90"
XEMLQTFT,"38,102"
XEOBDJIR,"102,90"
XEPENRDX,"2,68,52,102"
XEQNUYTZ,"49,104,133,123"
XERROQCN,104
XERYVEUL,78
XETSVRAC,"40,78,100"
XEUNXFGA,"68,52"
XEWSRRAC,"133,102"
XEXRVDGW,"52,102,114,67,40,133"
XEXUGVKA,"115,102"
XEYMTXTD,"68,78"
XEYNAHSA,102
XEZSKTEK,133
XFAGLTKX,"48,40"
XFAXHCJH,"68,78"
XFBMVZQJ,"48,67,47"
XFBPDNCR,"104,123,15"
XFCGPIJJ,"7,8"
XFCUPNQN,"102,15"
XFDKFPAB,"40,7"
XFDRYFAU,"78,102"
XFFQCXGD,40
XFGIWKOU,"133,15"
XFGMWAHK,40
XFIHQEBY,133
XFIKNIBW,"2,68,49,104"
XFJEWMVW,"2,68,15"
XFLDUPDI,123
XFMHQDAL,"104,5,67,32,40,7,13"
XFMVNQTX,"2,48,68"
XFNYFEOD,"102,90,15"
XFPANGJU,"1,88"
XFQLFZQJ,"68,97,27,102"
XFRORYMI,"120,68,40,78"
XFRTPPIF,"120,1,102,100"
XFSRRSOB,68
XFTCFXHP,"40,133,102"
XFVUZDMX,"102,15"
XFVXKUPH,123
XFWAJZJZ,"103,102"
XFWRZKWA,"16,78,100"
XFXHHNOT,"128,123"
XFXIFPTK,15
XFXRNEBY,"104,40,133,8"
XFXTIPDI,"41,102"
XFYXZTFT,"38,26,47,96,27"
XFZKTPAF,"102,15"
XGAEDVKA,"80,78"
XGBGUNQN,15
XGBQEKWA,100
XGBUYDXI,78
XGCNSYMI,"52,102"
XGEQSPKK,"38,104,102,90,84,67,68,133,46"
XGFEPWZS,"128,123,102"
XGFYUDCC,"38,102"
XGGOMSUS,15
XGHWSPTK,"2,68,102,15"
XGKJCBQT,68
XGLBCPTK,"68,102,15"
XGLUCNXN,123
XGMIWUPH,"102,44"
XGMQJPKK,"38,52,102,69,114,68,133,27"
XGNMAPKL,67
XGPOQVEI,"135,2,15,68,40"
XGPWCQRY,"102,65"
XGQRQXYT,102
XGQWMUIV,"123,102"
XGRUQPTK,15
XGTCKSOB,68
XGTSONSU,133
XGUSLWMK,"68,102,78"
XGVLNTKX,"104,102"
XGYANVKA,102
XGYPKZIE,"40,52"
XGZDWVKA,"102,2,128,133,100"
XGZMSGQD,123
XGZSSRSU,"14,51"
XGZZJQRD,"68,103,78"
XHAEIVMW,68
XHCLUZJZ,102
XHCXTDSN,57
XHGJPREH,69
XHGZQFXO,"104,102,90"
XHHCFSBA,102
XHHNDUPH,15
XHIBKUNV,40
XHIUYBGG,15
XHJKUUOO,"102,15"
XHJVQUDI,"2,68,104,15"
XHLEFVRM,102
XHLUYOXJ,133
XHMNLUPH,123
XHPFUIQR,"26,102,1,51,78,100"
XHQJOUOY,28
XHTBDVDY,15
XHTWOIWV,"38,123,102,90,133"
XHULFLSQ,"2,48,68,15"
XHVBAJHH,"133,102"
XHVGRUDX,"108,133"
XHXFBFIO,"102,15"
XHYVYCIN,40
XHYXBLDC,68
XHZWYBXG,"68,133,15"
XHZZRMZL,48
XIDOVDAL,"104,123,5,40,13"
XIFTBNPL,76
XIHSTUPH,52
XIICSMME,102
XIIYKVEI,"40,133"
XIJAAZYO,"123,133,13"
XIJSMNQN,"2,68,103,15"
XIKWDBQT,2
XILNFSBA,68
XIMXOXDO,"68,133"
XINHFKRV,2
XINTSKBS,78
XIOEYRME,78
XIOGPTEK,"73,116"
XIOTRYMI,"40,7"
XIPMDBQT,"16,45"
XIPUXFJO,68
XIROUFXO,"104,102,90,15"
XIRYZKWA,"16,78"
XISJPIFB,68
XITSDFXO,"48,52,102,135"
XIUJRMYV,62
XIUNSZJZ,"2,52"
XIVJIIWV,"38,68,102"
XIVMUPLS,"5,8,1"
XIXAVEUL,112
XIYSVXTD,68
XIYTYQTX,104
XIZJOMHZ,78
XJBDYSBA,108
XJBGQPKK,"133,102"
XJBGTLSQ,"68,40"
XJCEOPKK,"133,102"
XJCVRNQN,"2,68,15"
XJDCDXRE,"38,2,68,104"
XJDJKVEI,"68,90"
XJDSUQCJ,"97,44"
XJEUHKTR,"68,94"
XJFGSKPH,"102,44"
XJFZWUPH,"32,28"
XJGGFFAU,58
XJGIUXYT,"99,102"
XJHCYBQT,47
XJHVMVEI,90
XJIFCLZD,40
XJIQAEOD,68
XJLETVMW,68
XJLRFWMK,78
XJLSATFT,"38,26,102,47,27"
XJLUCWMK,68
XJMAEGCS,"104,108,3,102,116,2,133,1,97,118,68,96"
XJMXHMHZ,68
XJNEBLHH,68
XJNHSHGA,"102,118,68,97,78,117"
XJNKYVMW,"68,78"
XJNOINXN,"109,78,102"
XJNPBRAC,133
XJNQEMVW,"2,68,15"
XJOWAPKL,78
XJQPBHCQ,"68,78"
XJQPLUXR,47
XJRVOKOU,"69,133,102,15"
XJUYKCIN,"40,69"
XJVUTIQR,"1,102,100"
XJYMTLDC,"68,78"
XJZLUNQN,15
XKAPAPTK,"2,68,102,15"
XKCPPNSU,"133,100"
XKCQVVTI,123
XKDIPRLL,133
XKDRTTFT,"38,26,102,47,27"
XKERYFUP,"68,102,112"
XKFONFGA,78
XKHGJVKA,80
XKITRPKL,"69,96,1,78"
XKJVIUOY,"104,123"
XKKDHFXO,"104,48,102,135"
XKKLWMYV,78
XKKRFVMP,52
XKLRRONO,102
XKMJHWRZ,"52,133"
XKNCKMRN,"102,2,68,40,133"
XKNPQVMW,68
XKOCAHVR,"8,7,78"
XKQHOFYY,102
XKQHRSOM,"48,52,101"
XKQVOATH,78
XKRAFHGA,78
XKRPHIJJ,78
XKRVINQN,"2,102,15"
XKSAHLBD,"68,133,102"
XKSBUYES,68
XKSIQSOM,52
XKWASPAB,"68,52,78"
XKWLXIBW,2
XKWSEUPH,123
XKXIJPLS,"104,68,133,102"
XKXSDHCQ,"48,78"
XLAPTHGW,40
XLBEEZYO,"68,40,133,52"
XLBHKKTR,"68,94"
XLCGQVMP,52
XLCHDGIW,"68,52,13"
XLCQRXHP,"105,40,69"
XLCQTUDX,133
XLDBILKI,40
XLFKNIJJ,78
XLGFRSVW,45
XLGSQELW,58
XLITEEUL,102
XLJCHBCH,40
XLJRTEUL,"68,112"
XLJXEHGW,"68,105,102"
XLKBPPIF,"48,102,116,114,133"
XLKYWPLS,"104,133"
XLLFEJKU,52
XLLYWPKK,"52,102,69,68,133,27"
XLMHVYUQ,78
XLNJLXDO,"3,26,102,133,100"
XLOHXIFB,68
XLOJGVDY,104
XLOXATFT,"38,26,102,47,27"
XLPAQXGD,133
XLPFXKOU,102
XLQAVNXN,101
XLQFTUNV,78
XLQTEJWU,"40,133"
XLSEJPKK,"38,104,84,67,68"
XLVXGADX,16
XLWSPJVY,"40,103,52,90"
XLZPBPTK,68
XLZTTBQT,"8,78"
XMACQSFN,"75,78"
XMAEZLHH,"68,92"
XMBIFMVW,102
XMCRDYMI,"120,40"
XMCUFJIR,"68,13,102"
XMEDBYES,68
XMFYBBXG,"48,14,102,100"
XMIANLHH,40
XMLEHFAG,68
XMMRKDSN,100
XMMUHLDC,78
XMMUZVEI,"133,102"
XMNFEVEI,"2,102,90"
XMNLESEB,102
XMNLJHGA,"68,102"
XMNRDMVW,"58,104,102,2,128,10,118,68,78"
XMOUVNQN,2
XMOWJMME,"76,102"
XMOZOXRE,"2,68"
XMPHKNQN,"102,15"
XMQLYKGZ,"68,49"
XMQLYMHZ,"68,78"
XMSATNQN,"102,15"
XMSWDBQT,40
XMTKZUDI,"104,2,103,15,68"
XMUQKHVR,68
XMURKDAL,68
XMVOFDQX,9
XMVQOTLI,78
XMVWRBGU,"40,69,52"
XMYPJPDI,123
XNACFIWV,38
XNAUTNQN,15
XNBMIPDU,"40,102"
XNBXJMCW,102
XNCEWACP,138
XNDHABQT,"68,78"
XNDMPWBO,"102,67,40,133,13"
XNDODWMK,68
XNDOYSEB,"102,15"
XNEIQXDO,"133,100"
XNFNIXDO,"68,102,100"
XNFRPBBY,"40,78"
XNGJHAFG,"68,102"
XNHPGAHK,"68,102"
XNHRLNPL,117
XNIJXMRN,104
XNJJQWUH,"2,40,52"
XNJLKPKK,"133,102"
XNJWHONO,"102,15"
XNKIJSOM,52
XNKLWDKB,15
XNLCVEUL,68
XNLDKGQD,102
XNLWIHAQ,"2,52"
XNMGLMRN,"48,49,102,90,2,32,40,133"
XNNRKHGA,"102,118,68,97,78,117"
XNNZTXXP,78
XNOUSVEI,"48,49,102,40,133"
XNPDBGHE,"68,102"
XNPRBPTK,"102,2,15,68,22"
XNQGFKEW,1
XNQWVBXG,"48,102,90,76,67,68"
XNRBDIQR,"102,133,39,8,120,97"
XNRNNOTL,"68,15"
XNSARADX,"52,102,16,69,40"
XNSIQXHP,"48,90"
XNTNSGQD,1
XNTOXSEK,"104,133"
XNVNIZYO,"133,102"
XNXQPFXO,"102,135"
XNXWDXRE,"69,52,133,102"
XNZNWFPE,68
XNZXGDCC,"128,133,102"
XOABDMHZ,"8,78"
XOAFBESP,"48,40"
XOAJLTHG,2
XOCVGRLL,"42,1"
XOEBYFGA,"78,102"
XOEKFUXS,102
XOFNDPKK,102
XOGDHCDA,"2,68"
XOIMIMVW,"52,102,90,2,15,132,68"
XOJAOKRV,15
XOJQYUDX,100
XOKFHPZC,"78,65"
XOKNZOVD,68
XOLTUTFT,"38,26,102,47,27"
XOLZIKRV,"48,49,102"
XOMJQNPO,"133,102"
XONTLOIP,"68,102"
XOOHHUDX,133
XOQCDHGA,"97,133,78,102"
XORAOLSQ,"68,40,69"
XOROLZTV,102
XOSGEXEC,2
XOSNZVKA,102
XOVACDCC,102
XOXDURFV,"68,78,67"
XPBFRQJN,25
XPCHPYMI,2
XPEQQSBA,"38,102"
XPGAGVMP,40
XPGCUFJO,68
XPGFXSOB,68
XPIBDHAQ,"68,102"
XPJEZLHH,64
XPJKCCIW,"1,47"
XPKUXBGU,52
XPMUBAMC,"133,102,100"
XPMWJFXO,102
XPNKGFXO,"104,102,90,15,68"
XPNVBNPL,"2,68,76,133"
XPNVNUDI,"2,68,15"
XPOOYNXN,"40,102"
XPOQMZAA,25
XPQDFNSU,2
XPREAIQR,"62,97,1,39"
XPRQLVEI,"104,49,90,2,103,40,133"
XPRVVMME,2
XPSLNHSA,"2,52,49,102"
XPWLLXGD,"120,8"
XPWNBJII,133
XPYOEADX,"80,102"
XPYPHVKA,"102,2,128,133,100"
XPYRQPTK,"102,2,15,68,22"
XPZAEMHZ,"68,78"
XQAPXPKL,"1,51"
XQATNDKB,"133,102,15"
XQATZVMW,78
XQAWJYSZ,114
XQCGRVTI,48
XQCQGHXM,68
XQDWJGDO,69
XQDZXZLK,102
XQEECVKA,"128,2,133,102"
XQEFQHPH,52
XQEUOMME,"114,2"
XQFRKANS,"66,40,102"
XQFSOMVW,68
XQFWUADX,"52,69,102"
XQGVEMYV,78
XQIKEYMI,"104,103,135"
XQJPVBXG,"48,102,2,133,15,40,67"
XQJQTEOD,2
XQLACBXG,"48,1,67,68,100"
XQNIJPTK,"102,2,15,68,22"
XQOHMRAM,40
XQPYDFXO,"48,52,102,135"
XQQBXPIF,121
XQQVNJVY,"48,40,102"
XQQWECKR,15
XQQXOHGA,"97,78"
XQSGLEWB,"102,90,51,133,27"
XQSUWMCV,102
XQTLYMYV,102
XQVIMXYT,"90,116,74"
XQWAJPTK,"2,68,102,15"
XQWTAVCR,133
XQXMHIBW,"49,102"
XQXZLRFO,78
XQYJYONO,15
XQYXSXGD,133
XQZGXPKK,"38,104,102,90,84,67,68,133,46"
XQZKVGHA,"128,15,67"
XRAAWQTX,"2,68"
XRAHDHXM,68
XRAOKUUK,102
XRASXFXO,102
XRAWFLZD,"68,69"
XRAZAPKK,"38,104,102,90,84,67,68,133,46"
XRBLWDFS,102
XRCUDMZL,40
XRDBRIQR,"133,39"
XRDJJLKY,35
XRFHOEOD,15
XRFXXRAC,133
XRHKIIQR,"97,39"
XRHKJQRD,78
XRIAMLHH,"42,1,67"
XRIHXFXO,"104,102,90,15"
XRISYUPH,"133,13"
XRJEELSQ,102
XRJTDXYT,"2,68"
XRKUJFXO,"104,102,90,15"
XRLFJZJZ,"40,102"
XRLLDBBY,"58,52,45"
XRLSHLHH,68
XRLZNVEI,"102,90,15,68,40,133"
XRPWSHGA,"2,133,102,116"
XRPZILHH,"69,78,65"
XRRDEZJZ,"52,102,78"
XRSEJMYV,2
XRSFEUXR,"40,78"
XRTARZIE,"52,69,102"
XRTBGHPH,"40,45"
XRTUCMVW,"58,104,102,2,128,10,118,68,78"
XRTVVLDC,"78,45"
XRTWVFGA,133
XRUKMZJZ,"102,15"
XRUUWMME,"32,123,31"
XRVZBVKA,"102,15"
XRWVQMRN,"102,2,68,40,133"
XRXTZHSA,"118,69,102,52"
XRXWDKOU,"102,15"
XRZOVPTK,"2,68,15"
XRZRRCIN,"40,69,52"
XSBOTFXO,102
XSCBOIQR,"39,97,8,102"
XSDFTCGB,"75,133"
XSDGQQWI,"2,68"
XSEDOEOD,102
XSGWCKOU,15
XSGXXTFT,"38,26,102,47,27"
XSHSJKDQ,"68,133,102"
XSIGQVEI,"104,102,135,90,2,128,15,68,40,133"
XSKHAVYU,2
XSKJLMVW,"58,104,78"
XSKYVGIW,2
XSMDHCJH,"68,78"
XSNFITKX,102
XSNFUIFB,68
XSNZGTHG,"2,102"
XSOAWXGD,100
XSOQKDAL,"123,102,69,32,133"
XSOWXFXO,"102,15"
XSPAQDAL,"123,69,68,32,13"
XSQETOIM,78
XSQFBLSQ,"48,40"
XSQFIPKK,"52,102,69,68,133,27"
XSSJDCIW,68
XSSZNKEW,68
XSTXRHPH,52
XSUBUCNX,"133,45"
XSUQTXDO,"51,8,100,102"
XSWSBOOZ,127
XSWYTFUG,40
XSYIWPIF,"40,67"
XSYQAOOZ,9
XSZDPZQJ,52
XSZFMPTK,"102,15"
XSZZKQTX,"48,68"
XTAMIPKK,"52,102,68,40,133"
XTBKANPL,"106,102"
XTCAACEI,68
XTCCQKBT,"68,52,69,102"
XTDMIUDI,"104,2,103,15,68"
XTDVMPAF,2
XTFRDLSQ,"48,15"
XTIURNPO,"52,100"
XTJHSIJJ,2
XTJMAXGD,133
XTJPHHGA,"2,133,102"
XTJRYACP,78
XTJXQKJZ,"41,78"
XTKGNVDY,15
XTNHUQTX,"2,68"
XTNNWDSN,"14,51,26,100"
XTNSUTFT,"38,47"
XTPNHWBO,"52,2,40,133,13"
XTQLFRAC,"133,45"
XTQZCVEI,"102,90"
XTRXMSOB,78
XTTXSHAQ,"13,78"
XTVCKNPL,"68,64"
XTWXWPTK,"2,104,90,15"
XTXNUYUQ,78
XTZIAPKK,"38,102,90,68,133"
XUAHRPIK,52
XUBLPSPG,"128,15"
XUBTFEUL,"68,102,112"
XUBXXVEI,68
XUCHNBQT,45
XUCHTGIW,2
XUEIZLHH,"40,7"
XUGJHOIM,68
XUIHADCC,"133,102"
XUJEENQN,"2,68"
XUMLDXDO,"133,100"
XUOJZLDC,2
XUQBYVEI,"104,68,102,15"
XUQHEHEB,102
XUQKTKDQ,"8,102,47"
XUQXUUUK,"133,15"
XUSMADMX,"102,15"
XUSSRNCR,102
XUSXFIQR,"102,133,39,8,120,97"
XUTEXXGD,68
XUTJZOYV,"96,8"
XUUCACEI,78
XUUCYRGE,28
XUUJFCGB,"40,7,78"
XUWZJFUP,"2,68"
XUYRMTHG,133
XUYTSIQQ,78
XVAVISBA,133
XVCBNPKL,67
XVCCEUHU,76
XVCRDEWB,"15,90"
XVEIEUOY,"123,15"
XVFJUZIE,40
XVHBHUOO,"102,15"
XVHBYWZS,123
XVHRBHGA,"133,102,97,78"
XVIHQBQT,67
XVIOXTKX,"104,48,40"
XVJLMHFB,"48,15"
XVJRENPL,"14,51"
XVKACDCC,"128,102"
XVKJKPKK,"133,90"
XVKLUXMC,102
XVKVNXEC,2
XVMXSVKA,"40,103,78,80"
XVPJGDSN,"14,51"
XVPSDFGA,"69,52,133"
XVPZAVKA,"2,100"
XVRHSXYT,"104,48,99,102"
XVRUDDCC,"52,102"
XVSUYJVY,"48,40"
XVTVBFJO,68
XVUBDYTZ,"90,135"
XVUEQLDC,68
XVUXTHCU,102
XVVVFKOU,"68,102,15"
XVWTDJIR,57
XVWTWCIW,"40,7"
XVXMZNQN,68
XVXNRIQR,"102,1,97,68,133"
XVXWSYMI,"40,69,52"
XVZYREUL,68
XWAHKVKA,"2,133,100"
XWBEYTHG,45
XWBGWVRM,68
XWDIFEUL,112
XWDJMLKY,"102,35"
XWEEOUDX,"120,1"
XWEPLUDI,"104,102,2,15,68"
XWEVERAC,"133,45"
XWFHHBME,132
XWFUYPKK,"38,104,90,84,67,68,133"
XWFVENQN,15
XWGXDHAQ,"102,2,114,68,13"
XWHPZLZD,52
XWHUPNQN,"2,68"
XWIDSPTK,"104,68,102,15"
XWJYFFUP,"68,112"
XWKTOJHH,40
XWLPAACP,68
XWMKEMVW,"102,90"
XWNAASFN,78
XWOFEEWB,"2,68,15,90"
XWOUSVEI,"104,40,133,102"
XWPUTPKK,"38,104,90,68,133"
XWRQZWMK,78
XWSSONQN,15
XWTDSNSU,"2,133"
XWUKRBQT,67
XWVGODKB,"68,102"
XWVJNMGJ,"52,1,97"
XWVZNIQR,"62,102,96,1,39,8,120,97"
XWWBEIQR,"1,26,97"
XWWKKANS,78
XWWLWHSA,"118,69,102,52"
XWWYZVTI,32
XWZBTHXM,78
XWZDMADX,102
XWZEDVMW,"68,133"
XXBYKIQQ,78
XXCLKNPL,"68,69,15"
XXDDCFUG,"40,15"
XXFVEXDO,"26,91,102"
XXGUEVEI,"2,15"
XXHEIMVW,"58,104,52,102,2,128,10,118,132,68,78"
XXHVQBQT,67
XXKTTFFP,87
XXMBFXGD,"104,68,40"
XXNHQQTX,102
XXPOOPLS,"104,52,102,90,2,69,68,133"
XXRFUAHW,"52,69,78"
XXRTEXER,"59,78"
XXRXNLSQ,"48,40,102"
XXTSCWUH,52
XXUDXTUB,68
XXWCHXSF,"21,48,40,52"
XXWENPKK,"38,68,133,90"
XXWKZVKA,"133,102,15"
XXXNLMCW,102
XXZDUFGA,"123,28"
XYALEBXG,"48,102,67"
XYCIKXGD,52
XYCRJPIF,102
XYFLSZAA,123
XYHILZJZ,"133,102,67"
XYHJAQJN,78
XYIHPIWV,"38,90"
